district_code,district_name_english,district_name_french,party,candidate_last,candidate_first
35034,Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,Green,,
35034,Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,Liberal,,
35034,Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,NDP,Doyle,Barbara
35034,Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,Conservative,Schmale,Jamie
35034,Haliburton--Kawartha Lakes--Brock,Haliburton--Kawartha Lakes--Brock,People's,Balfour,Gene
35035,Hamilton Centre,Hamilton-Centre,Marijuana,,
35035,Hamilton Centre,Hamilton-Centre,NDP,Green,Matthew
35035,Hamilton Centre,Hamilton-Centre,Conservative,,
35035,Hamilton Centre,Hamilton-Centre,Green,,
35035,Hamilton Centre,Hamilton-Centre,Liberal,,
35035,Hamilton Centre,Hamilton-Centre,People's,Chénard,Jean-Simon
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,Liberal,Bratina,Bob
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,Conservative,Kaur,Nikki
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,Green,,
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,Marxist-Leninist,,
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,Communist,,
35036,Hamilton East--Stoney Creek,Hamilton-Est--Stoney Creek,NDP,Milanovic,Nick
35037,Hamilton Mountain,Hamilton Mountain,Green,,
35037,Hamilton Mountain,Hamilton Mountain,Liberal,Uggenti,Bruno
35037,Hamilton Mountain,Hamilton Mountain,Libertarian,,
35037,Hamilton Mountain,Hamilton Mountain,NDP,Duvall,Scott
35037,Hamilton Mountain,Hamilton Mountain,Christian Heritage,,
35037,Hamilton Mountain,Hamilton Mountain,Conservative,Dyakowski,Peter
35038,Hamilton West--Ancaster--Dundas,Hamilton-Ouest--Ancaster--Dundas,NDP,,
35038,Hamilton West--Ancaster--Dundas,Hamilton-Ouest--Ancaster--Dundas,Green,,
35038,Hamilton West--Ancaster--Dundas,Hamilton-Ouest--Ancaster--Dundas,Conservative,Laranjo,Bert
35038,Hamilton West--Ancaster--Dundas,Hamilton-Ouest--Ancaster--Dundas,Liberal,Tassi,Filomena
35039,Hastings--Lennox and Addington,Hastings--Lennox and Addington,NDP,,
35039,Hastings--Lennox and Addington,Hastings--Lennox and Addington,Liberal,Bossio,Mike
35039,Hastings--Lennox and Addington,Hastings--Lennox and Addington,Conservative,Sloan,Derek
35039,Hastings--Lennox and Addington,Hastings--Lennox and Addington,Green,,
35040,Huron--Bruce,Huron--Bruce,NDP,,
35040,Huron--Bruce,Huron--Bruce,Conservative,Lobb,Ben
35040,Huron--Bruce,Huron--Bruce,Green,,
35040,Huron--Bruce,Huron--Bruce,Liberal,Thompson,Allan
35041,Kanata--Carleton,Kanata--Carleton,NDP,Coenraad,Melissa
35041,Kanata--Carleton,Kanata--Carleton,Liberal,McCrimmon,Karen
35041,Kanata--Carleton,Kanata--Carleton,Conservative,McCaffrey,Justina
35041,Kanata--Carleton,Kanata--Carleton,Green,,
35041,Kanata--Carleton,Kanata--Carleton,People's,Robak,Alexander
35042,Kenora,Kenora,NDP,,
35042,Kenora,Kenora,Green,,
35042,Kenora,Kenora,Liberal,Nault,Bob
35042,Kenora,Kenora,Conservative,Melillo,Eric
35043,King--Vaughan,King--Vaughan,Green,,
35043,King--Vaughan,King--Vaughan,NDP,,
35043,King--Vaughan,King--Vaughan,Liberal,Schulte,Deb
35043,King--Vaughan,King--Vaughan,Conservative,Robertson,Anna
35044,Kingston and the Islands,Kingston et les Îles,NDP,Walker,Barrington
35044,Kingston and the Islands,Kingston et les Îles,Conservative,Yakoviychuk,Ruslan
35044,Kingston and the Islands,Kingston et les Îles,Liberal,Gerretsen,Mark
35044,Kingston and the Islands,Kingston et les Îles,People's,Brooke,Andy
35044,Kingston and the Islands,Kingston et les Îles,Green,,
35045,Kitchener Centre,Kitchener-Centre,NDP,Moraga,Andrew
35045,Kitchener Centre,Kitchener-Centre,Marxist-Leninist,,
35045,Kitchener Centre,Kitchener-Centre,Libertarian,,
35045,Kitchener Centre,Kitchener-Centre,Liberal,Saini,Raj
35045,Kitchener Centre,Kitchener-Centre,Green,Morrice,Mike
35045,Kitchener Centre,Kitchener-Centre,Conservative,Woodworth,Stephen
35046,Kitchener--Conestoga,Kitchener--Conestoga,Conservative,Albrecht,Harold
35046,Kitchener--Conestoga,Kitchener--Conestoga,Libertarian,,
35046,Kitchener--Conestoga,Kitchener--Conestoga,Green,Goertz,Stephanie
35046,Kitchener--Conestoga,Kitchener--Conestoga,Liberal,Louis,Tim
35046,Kitchener--Conestoga,Kitchener--Conestoga,NDP,,
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,Marxist-Leninist,,
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,NDP,,
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,Conservative,Keeso,Alan
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,Libertarian,,
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,Liberal,Tabbara,Marwan
35047,Kitchener South--Hespeler,Kitchener-Sud--Hespeler,Green,Weber,David
35048,Lambton--Kent--Middlesex,Lambton--Kent--Middlesex,Liberal,,
35048,Lambton--Kent--Middlesex,Lambton--Kent--Middlesex,NDP,,
35048,Lambton--Kent--Middlesex,Lambton--Kent--Middlesex,Green,Li,Anthony
35048,Lambton--Kent--Middlesex,Lambton--Kent--Middlesex,Conservative,Rood,Lianne
35049,Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,Liberal,,
35049,Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,People's,Theoret,John
35049,Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,NDP,,
35049,Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,Green,Kotze,Stephen
35049,Lanark--Frontenac--Kingston,Lanark--Frontenac--Kingston,Conservative,Reid,Scott
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,Leeds-Grenville-Thousand Islands et Rideau Lakes,NDP,,
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,Leeds-Grenville-Thousand Islands et Rideau Lakes,Conservative,Brarrett,Michael
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,Leeds-Grenville-Thousand Islands et Rideau Lakes,Liberal,,
35050,Leeds-Grenville-Thousand Islands and Rideau Lakes,Leeds-Grenville-Thousand Islands et Rideau Lakes,Green,Rekmans,Lorraine
35051,London--Fanshawe,London--Fanshawe,Conservative,Van Holst,Michael
35051,London--Fanshawe,London--Fanshawe,Independent,,
35051,London--Fanshawe,London--Fanshawe,NDP,Mathyssen,Lindsay
35051,London--Fanshawe,London--Fanshawe,Green,Cull,Tom
35051,London--Fanshawe,London--Fanshawe,Liberal,Hammoud,Mohamed
35052,London North Centre,London-Centre-Nord,Green,Dyck,Carol
35052,London North Centre,London-Centre-Nord,Liberal,Fragiskatos,Peter
35052,London North Centre,London-Centre-Nord,NDP,Prout,Dirka
35052,London North Centre,London-Centre-Nord,Marxist-Leninist,,
35052,London North Centre,London-Centre-Nord,Conservative,Mansur,Salim
35053,London West,London-Ouest,Libertarian,,
35053,London West,London-Ouest,Conservative,Snelgrove,Liz
35053,London West,London-Ouest,Green,,
35053,London West,London-Ouest,Communist,,
35053,London West,London-Ouest,NDP,Lewkowitz,Shawna
35053,London West,London-Ouest,Liberal,Young,Kate
35054,Markham--Stouffville,Markham--Stouffville,Conservative,Anthony,Theodore
35054,Markham--Stouffville,Markham--Stouffville,NDP,,
35054,Markham--Stouffville,Markham--Stouffville,Green,,
35054,Markham--Stouffville,Markham--Stouffville,Liberal,,
35055,Markham--Thornhill,Markham--Thornhill,NDP,,
35055,Markham--Thornhill,Markham--Thornhill,Conservative,Yuan,Alex
35055,Markham--Thornhill,Markham--Thornhill,Liberal,Ng,Mary
35055,Markham--Thornhill,Markham--Thornhill,Green,,
35056,Markham--Unionville,Markham--Unionville,Liberal,,
35056,Markham--Unionville,Markham--Unionville,Green,,
35056,Markham--Unionville,Markham--Unionville,Conservative,Saroya,Bob
35056,Markham--Unionville,Markham--Unionville,NDP,,
35057,Milton,Milton,NDP,,
35057,Milton,Milton,Green,Hayward,Eleanor
35057,Milton,Milton,Libertarian,,
35057,Milton,Milton,Conservative,Raitt,Lisa
35057,Milton,Milton,Liberal,van Koeverden,Adam
35058,Mississauga Centre,Mississauga-Centre,Liberal,Algahabra,Omar
35058,Mississauga Centre,Mississauga-Centre,NDP,,
35058,Mississauga Centre,Mississauga-Centre,Green,,
35058,Mississauga Centre,Mississauga-Centre,Conservative,Mikael,Milad
35059,Mississauga East--Cooksville,Mississauga-Est--Cooksville,Green,,
35059,Mississauga East--Cooksville,Mississauga-Est--Cooksville,Liberal,Fonseca,Peter
35059,Mississauga East--Cooksville,Mississauga-Est--Cooksville,Conservative,Lizon,Wladyslaw
35059,Mississauga East--Cooksville,Mississauga-Est--Cooksville,NDP,,
35059,Mississauga East--Cooksville,Mississauga-Est--Cooksville,Marxist-Leninist,,
35060,Mississauga--Erin Mills,Mississauga--Erin Mills,NDP,,
35060,Mississauga--Erin Mills,Mississauga--Erin Mills,Conservative,Tawfilis,Hani
35060,Mississauga--Erin Mills,Mississauga--Erin Mills,Liberal,Khalid,Iqra
35060,Mississauga--Erin Mills,Mississauga--Erin Mills,Green,,
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,Conservative,Ambler,Stella
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,Green,,
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,NDP,,
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,Liberal,Spengemann,Sven
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,Marxist-Leninist,,
35061,Mississauga--Lakeshore,Mississauga--Lakeshore,Libertarian,,
35062,Mississauga--Malton,Mississauga--Malton,Liberal,Bains,Navdeep
35062,Mississauga--Malton,Mississauga--Malton,NDP,Clarke,Nikki
35062,Mississauga--Malton,Mississauga--Malton,Conservative,,
35062,Mississauga--Malton,Mississauga--Malton,Green,,
35062,Mississauga--Malton,Mississauga--Malton,Independent,,
35063,Mississauga--Streetsville,Mississauga--Streetsville,Conservative,Melek,Ghada
35063,Mississauga--Streetsville,Mississauga--Streetsville,Green,,
35063,Mississauga--Streetsville,Mississauga--Streetsville,NDP,,
35063,Mississauga--Streetsville,Mississauga--Streetsville,Liberal,Sikand,Gagan
35063,Mississauga--Streetsville,Mississauga--Streetsville,Christian Heritage,,
35064,Nepean,Nepean,Liberal,Arya,Chandra
35064,Nepean,Nepean,Green,,
35064,Nepean,Nepean,Independent,,
35064,Nepean,Nepean,NDP,,
35064,Nepean,Nepean,Independent,,
35064,Nepean,Nepean,Marxist-Leninist,,
35064,Nepean,Nepean,Independent,,
35064,Nepean,Nepean,Conservative,St. Louis,Brian
35065,Newmarket--Aurora,Newmarket--Aurora,Progressive Canadian,,
35065,Newmarket--Aurora,Newmarket--Aurora,Conservative,Brown,Lois
35065,Newmarket--Aurora,Newmarket--Aurora,NDP,,
35065,Newmarket--Aurora,Newmarket--Aurora,Green,,
35065,Newmarket--Aurora,Newmarket--Aurora,Liberal,,
35066,Niagara Centre,Niagara-Centre,NDP,Allen,Malcolm
35066,Niagara Centre,Niagara-Centre,Liberal,Badawey,Vance
35066,Niagara Centre,Niagara-Centre,Green,,
35066,Niagara Centre,Niagara-Centre,Conservative,Jeffs,April
35066,Niagara Centre,Niagara-Centre,Marxist-Leninist,,
35067,Niagara Falls,Niagara Falls,NDP,,
35067,Niagara Falls,Niagara Falls,Conservative,,
35067,Niagara Falls,Niagara Falls,Liberal,,
35067,Niagara Falls,Niagara Falls,Green,,
35068,Niagara West,Niagara-Ouest,Conservative,Allison,Dean
35068,Niagara West,Niagara-Ouest,Libertarian,,
35068,Niagara West,Niagara-Ouest,Green,Teather,Terry
35068,Niagara West,Niagara-Ouest,Christian Heritage,,
35068,Niagara West,Niagara-Ouest,NDP,,
35068,Niagara West,Niagara-Ouest,Liberal,Bingham,Ian
35069,Nickel Belt,Nickel Belt,NDP,,
35069,Nickel Belt,Nickel Belt,Conservative,Laamanen,Aino
35069,Nickel Belt,Nickel Belt,Green,,
35069,Nickel Belt,Nickel Belt,Liberal,Serré,Marc
35069,Nickel Belt,Nickel Belt,Marxist-Leninist,,
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,Conservative,Carr,Jordy
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,NDP,,
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,Green,,
35070,Nipissing--Timiskaming,Nipissing--Timiskaming,Liberal,Rota,Anthony
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,NDP,,
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,Conservative,Lawrence,Philip
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,Liberal,Rudd,Kim
35071,Northumberland--Peterborough South,Northumberland--Peterborough-Sud,Green,Wheeldon,Jeff
35072,Oakville,Oakville,Green,,
35072,Oakville,Oakville,NDP,,
35072,Oakville,Oakville,Liberal,,
35072,Oakville,Oakville,Conservative,Young,Terence
35073,Oakville North--Burlington,Oakville-Nord--Burlington,NDP,,
35073,Oakville North--Burlington,Oakville-Nord--Burlington,Libertarian,,
35073,Oakville North--Burlington,Oakville-Nord--Burlington,Liberal,Damoff,Pam
35073,Oakville North--Burlington,Oakville-Nord--Burlington,Green,,
35073,Oakville North--Burlington,Oakville-Nord--Burlington,Conservative,Weir,Sean
35074,Oshawa,Oshawa,Conservative,Carrie,Colin
35074,Oshawa,Oshawa,Green,,
35074,Oshawa,Oshawa,NDP,,
35074,Oshawa,Oshawa,Marxist-Leninist,,
35074,Oshawa,Oshawa,Liberal,,
35075,Ottawa Centre,Ottawa-Centre,Marijuana,,
35075,Ottawa Centre,Ottawa-Centre,NDP,Taman,Emilie
35075,Ottawa Centre,Ottawa-Centre,Libertarian,,
35075,Ottawa Centre,Ottawa-Centre,Conservative,Clemenhagen,Carol
35075,Ottawa Centre,Ottawa-Centre,Rhinoceros,,
35075,Ottawa Centre,Ottawa-Centre,Liberal,McKenna,Catherine
35075,Ottawa Centre,Ottawa-Centre,Green,Keller-Herzog,Angela
35075,Ottawa Centre,Ottawa-Centre,Communist,,
35076,Orléans,Orléans,Conservative,,
35076,Orléans,Orléans,Liberal,,
35076,Orléans,Orléans,Green,,
35076,Orléans,Orléans,NDP,Wiens,Jacqueline
35077,Ottawa South,Ottawa-Sud,Conservative,Tannis,Eli
35077,Ottawa South,Ottawa-Sud,NDP,Gay,Morgan
35077,Ottawa South,Ottawa-Sud,Progressive Canadian,,
35077,Ottawa South,Ottawa-Sud,Liberal,McGuinty,David
35077,Ottawa South,Ottawa-Sud,Green,Schram,Leslie
35077,Ottawa South,Ottawa-Sud,Communist,,
35077,Ottawa South,Ottawa-Sud,Libertarian,Brisson,Jean-Serge
35078,Ottawa--Vanier,Ottawa--Vanier,Liberal,Fortier,Mona
35078,Ottawa--Vanier,Ottawa--Vanier,Libertarian,,
35078,Ottawa--Vanier,Ottawa--Vanier,Green,,
35078,Ottawa--Vanier,Ottawa--Vanier,Marxist-Leninist,,
35078,Ottawa--Vanier,Ottawa--Vanier,Conservative,Bernard,Joel
35078,Ottawa--Vanier,Ottawa--Vanier,NDP,,
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,Conservative,Lalonde,Michael
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,Green,,
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,Marxist-Leninist,,
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,NDP,MacEwen,Angella
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,Christian Heritage,,
35079,Ottawa West--Nepean,Ottawa-Ouest--Nepean,Liberal,Vandenbeld,Anita
35080,Oxford,Oxford,People's,,
35080,Oxford,Oxford,Green,,
35080,Oxford,Oxford,NDP,Chambers,Matthew
35080,Oxford,Oxford,Conservative,MacKenzie,Dave
35080,Oxford,Oxford,Liberal,,
35081,Parkdale--High Park,Parkdale--High Park,Conservative,Pham,Ngoc
35081,Parkdale--High Park,Parkdale--High Park,Marxist-Leninist,,
35081,Parkdale--High Park,Parkdale--High Park,Libertarian,,
35081,Parkdale--High Park,Parkdale--High Park,NDP,,
35081,Parkdale--High Park,Parkdale--High Park,Marijuana,,
35081,Parkdale--High Park,Parkdale--High Park,Green,,
35081,Parkdale--High Park,Parkdale--High Park,Independent,,
35081,Parkdale--High Park,Parkdale--High Park,Liberal,Virani,Arif
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Pirate,,
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Conservative,,
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Liberal,Cowie,Trisha
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Green,,
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,NDP,Young,Tom
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Canadian Action,,
35082,Parry Sound--Muskoka,Parry Sound--Muskoka,Marxist-Leninist,,
35083,Perth--Wellington,Perth--Wellington,Christian Heritage,,
35083,Perth--Wellington,Perth--Wellington,People's,Metzger,Ken
35083,Perth--Wellington,Perth--Wellington,Liberal,,
35083,Perth--Wellington,Perth--Wellington,Conservative,Nater,John
35083,Perth--Wellington,Perth--Wellington,NDP,,
35083,Perth--Wellington,Perth--Wellington,Green,Simmons,Collan
35084,Peterborough--Kawartha,Peterborough--Kawartha,People's,,
35084,Peterborough--Kawartha,Peterborough--Kawartha,Green,Grills,Brock
35084,Peterborough--Kawartha,Peterborough--Kawartha,Liberal,Monsef,Maryam
35084,Peterborough--Kawartha,Peterborough--Kawartha,NDP,,
35084,Peterborough--Kawartha,Peterborough--Kawartha,Conservative,Skinner,Michael
35085,Pickering--Uxbridge,Pickering--Uxbridge,Conservative,Musarat,Cyma
35085,Pickering--Uxbridge,Pickering--Uxbridge,NDP,,
35085,Pickering--Uxbridge,Pickering--Uxbridge,Green,,
35085,Pickering--Uxbridge,Pickering--Uxbridge,Liberal,O'Connell,Jennifer
35085,Pickering--Uxbridge,Pickering--Uxbridge,People's,Chisu,Corneliu
35086,Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,People's,,
35086,Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,Conservative,Gallant,Cheryl
35086,Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,Green,,
35086,Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,Liberal,,
35086,Renfrew--Nipissing--Pembroke,Renfrew--Nipissing--Pembroke,NDP,,
35087,Richmond Hill,Richmond Hill,NDP,,
35087,Richmond Hill,Richmond Hill,Liberal,Jowhari,Majid
35087,Richmond Hill,Richmond Hill,Conservative,Menegakis,Costas
35087,Richmond Hill,Richmond Hill,Green,,
35088,Carleton,Carleton,Green,Kubanek,Gordon
35088,Carleton,Carleton,NDP,,
35088,Carleton,Carleton,Conservative,Poilievre,Pierre
35088,Carleton,Carleton,Liberal,Rodgers,Christopher
35089,St. Catharines,St. Catharines,Liberal,Bittle,Chris
35089,St. Catharines,St. Catharines,Conservative,Waler,Krystina
35089,St. Catharines,St. Catharines,NDP,Van Meer,Dennis
35089,St. Catharines,St. Catharines,Green,,
35089,St. Catharines,St. Catharines,Communist,,
35090,Toronto--St. Paul's,Toronto--St. Paul's,Liberal,Bennett,Carolyn
35090,Toronto--St. Paul's,Toronto--St. Paul's,Green,,
35090,Toronto--St. Paul's,Toronto--St. Paul's,Conservative,,
35090,Toronto--St. Paul's,Toronto--St. Paul's,NDP,,
35090,Toronto--St. Paul's,Toronto--St. Paul's,People's,Maguire,Greg
35091,Sarnia--Lambton,Sarnia--Lambton,People's,Jackson,Scott
35091,Sarnia--Lambton,Sarnia--Lambton,Conservative,Gladu,Marilyn
35091,Sarnia--Lambton,Sarnia--Lambton,NDP,,
35091,Sarnia--Lambton,Sarnia--Lambton,Liberal,Lemieux,Carmen
35091,Sarnia--Lambton,Sarnia--Lambton,Green,,
35092,Sault Ste. Marie,Sault Ste. Marie,Green,,
35092,Sault Ste. Marie,Sault Ste. Marie,Conservative,Spina,Sonny
35092,Sault Ste. Marie,Sault Ste. Marie,NDP,,
35092,Sault Ste. Marie,Sault Ste. Marie,Liberal,Sheehan,Terry
35092,Sault Ste. Marie,Sault Ste. Marie,Marxist-Leninist,,
35093,Scarborough--Agincourt,Scarborough--Agincourt,Liberal,Yip,Jean-Serge
35093,Scarborough--Agincourt,Scarborough--Agincourt,Conservative,Hu,Sean
35093,Scarborough--Agincourt,Scarborough--Agincourt,People's,Internicola,Anthony
35093,Scarborough--Agincourt,Scarborough--Agincourt,NDP,,
35093,Scarborough--Agincourt,Scarborough--Agincourt,Green,,
35094,Scarborough Centre,Scarborough-Centre,Libertarian,,
35094,Scarborough Centre,Scarborough-Centre,Conservative,Chaudhry,Irshad
35094,Scarborough Centre,Scarborough-Centre,Green,,
35094,Scarborough Centre,Scarborough-Centre,NDP,,
35094,Scarborough Centre,Scarborough-Centre,Liberal,Zahidd,Salma
35095,Scarborough--Guildwood,Scarborough--Guildwood,NDP,,
35095,Scarborough--Guildwood,Scarborough--Guildwood,Independent,,
35095,Scarborough--Guildwood,Scarborough--Guildwood,Marijuana,,
35095,Scarborough--Guildwood,Scarborough--Guildwood,Green,,
35095,Scarborough--Guildwood,Scarborough--Guildwood,Conservative,Thuraisingham,Quintus
35095,Scarborough--Guildwood,Scarborough--Guildwood,Liberal,McKay,John
35096,Scarborough North,Scarborough-Nord,Liberal,Chen,Shaun
35096,Scarborough North,Scarborough-Nord,Independent,,
35096,Scarborough North,Scarborough-Nord,Green,,
35096,Scarborough North,Scarborough-Nord,Conservative,Kong,David
35096,Scarborough North,Scarborough-Nord,Independent,,
35096,Scarborough North,Scarborough-Nord,NDP,,
35097,Scarborough--Rouge Park,Scarborough--Rouge Park,Liberal,Anandasangaree,Gary
35097,Scarborough--Rouge Park,Scarborough--Rouge Park,Conservative,Singh,Bobby
35097,Scarborough--Rouge Park,Scarborough--Rouge Park,NDP,,
35097,Scarborough--Rouge Park,Scarborough--Rouge Park,Green,,
35098,Scarborough Southwest,Scarborough-Sud-Ouest,Liberal,Blair,Bill
35098,Scarborough Southwest,Scarborough-Sud-Ouest,NDP,,
35098,Scarborough Southwest,Scarborough-Sud-Ouest,Conservative,Fawcett,Kimberley
35098,Scarborough Southwest,Scarborough-Sud-Ouest,Green,,
35099,Simcoe--Grey,Simcoe--Grey,Green,,
35099,Simcoe--Grey,Simcoe--Grey,Conservative,Dowdall,Terry
35099,Simcoe--Grey,Simcoe--Grey,Liberal,Kenney,Lorne
35099,Simcoe--Grey,Simcoe--Grey,NDP,,
35099,Simcoe--Grey,Simcoe--Grey,People's,Harris,Jeff
35100,Simcoe North,Simcoe-Nord,NDP,,
35100,Simcoe North,Simcoe-Nord,No affiliation,,
35100,Simcoe North,Simcoe-Nord,Liberal,,
35100,Simcoe North,Simcoe-Nord,Conservative,Stanton,Bruce
35100,Simcoe North,Simcoe-Nord,Green,Schomann,Erik
35100,Simcoe North,Simcoe-Nord,Christian Heritage,,
35101,Spadina--Fort York,Spadina--Fort York,NDP,Yoon,Diana
35101,Spadina--Fort York,Spadina--Fort York,Green,,
35101,Spadina--Fort York,Spadina--Fort York,Marxist-Leninist,,
35101,Spadina--Fort York,Spadina--Fort York,"Party for Accountability, Competency and Transparency",,
35101,Spadina--Fort York,Spadina--Fort York,Liberal,Vaughan,Adam
35101,Spadina--Fort York,Spadina--Fort York,Conservative,Fang,Frank
35102,Stormont--Dundas--South Glengarry,Stormont--Dundas--South Glengarry,NDP,,
35102,Stormont--Dundas--South Glengarry,Stormont--Dundas--South Glengarry,Liberal,,
35102,Stormont--Dundas--South Glengarry,Stormont--Dundas--South Glengarry,Green,,
35102,Stormont--Dundas--South Glengarry,Stormont--Dundas--South Glengarry,Conservative,Duncan,Eric
35103,Sudbury,Sudbury,Independent,,
35103,Sudbury,Sudbury,Liberal,Lefebvre,Paul
35103,Sudbury,Sudbury,NDP,,
35103,Sudbury,Sudbury,People's,Patterson,Sean
35103,Sudbury,Sudbury,Green,,
35103,Sudbury,Sudbury,Communist,,
35103,Sudbury,Sudbury,Conservative,St-Amant,Pierre
35104,Thornhill,Thornhill,Libertarian,,
35104,Thornhill,Thornhill,NDP,,
35104,Thornhill,Thornhill,Liberal,Gladstone,Gary
35104,Thornhill,Thornhill,Seniors,,
35104,Thornhill,Thornhill,Conservative,Kent,Peter
35104,Thornhill,Thornhill,Green,,
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,Conservative,Rydholm,Linda
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,Green,,
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,NDP,,
35105,Thunder Bay--Rainy River,Thunder Bay--Rainy River,Liberal,Ch'ng,Shelby
35106,Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,NDP,Achneepineskum,Anna
35106,Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,Liberal,Hajdu,Patty
35106,Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,Conservative,Pullia,Frank
35106,Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,Green,,
35106,Thunder Bay--Superior North,Thunder Bay--Supérieur-Nord,Independent,,
35107,Timmins--James Bay,Timmins--Baie James,NDP,Angus,Charlie
35107,Timmins--James Bay,Timmins--Baie James,Conservative,,
35107,Timmins--James Bay,Timmins--Baie James,Green,,
35107,Timmins--James Bay,Timmins--Baie James,Liberal,,
35108,Toronto Centre,Toronto-Centre,Communist,,
35108,Toronto Centre,Toronto-Centre,Green,,
35108,Toronto Centre,Toronto-Centre,Conservative,Lester,Ryan
35108,Toronto Centre,Toronto-Centre,Marxist-Leninist,,
35108,Toronto Centre,Toronto-Centre,NDP,,
35108,Toronto Centre,Toronto-Centre,Liberal,Morneau,Bill
35108,Toronto Centre,Toronto-Centre,Independent,,
35109,Toronto--Danforth,Toronto--Danforth,Animal Alliance Environment Voters,,
35109,Toronto--Danforth,Toronto--Danforth,Liberal,Dabrusin,Julie
35109,Toronto--Danforth,Toronto--Danforth,Conservative,Choudhary,Zia
35109,Toronto--Danforth,Toronto--Danforth,Progressive Canadian,,
35109,Toronto--Danforth,Toronto--Danforth,NDP,,
35109,Toronto--Danforth,Toronto--Danforth,Green,,
35110,University--Rosedale,University--Rosedale,The Bridge,,
35110,University--Rosedale,University--Rosedale,Liberal,Freeland,Chrystia
35110,University--Rosedale,University--Rosedale,Green,Grant,Tim
35110,University--Rosedale,University--Rosedale,NDP,,
35110,University--Rosedale,University--Rosedale,Conservative,Tingling,Helen-Claire
35110,University--Rosedale,University--Rosedale,Animal Alliance Environment Voters,,
35110,University--Rosedale,University--Rosedale,Marxist-Leninist,,
35110,University--Rosedale,University--Rosedale,Libertarian,,
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,Green,,
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,Conservative,,
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,Libertarian,,
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,Liberal,Sorbara,Francesco
35111,Vaughan--Woodbridge,Vaughan--Woodbridge,NDP,,
35112,Waterloo,Waterloo,Conservative,Zhang,Jerry
35112,Waterloo,Waterloo,Liberal,Chagger,Bardish
35112,Waterloo,Waterloo,NDP,,
35112,Waterloo,Waterloo,Animal Alliance Environment Voters,,
