district_code,age_1529,age_3044,age_4564,age_65,educ_college,educ_hsless,educ_university,sex_male,sex_female,minority,white
24075,0.32871692622729964,0.22929352804871478,0.2666379263889637,0.17535161933502183,0.13012861394557823,0.15537308673469388,0.7144982993197279,0.4932455333365613,0.5067544666634387,0.3150814608141099,0.6849185391858901
35001,0.2640797015740151,0.2653989627877354,0.35479028295878445,0.11573105267946501,0.2923914953435249,0.3659663127243517,0.3416421919321234,0.48334790846815334,0.5166520915318467,0.4547158026233604,0.5452841973766396
35002,0.1784089126000314,0.17848736858622313,0.4001255295779068,0.2429781892358387,0.34766372590206784,0.49782943565326987,0.1545068384446623,0.4968595483095015,0.5031404516904985,0.011627125478862826,0.9883728745211372
35003,0.2427399803992366,0.20436374890390469,0.3594676845308712,0.19342858616598751,0.25233116699632663,0.2874540830743148,0.46021474992935857,0.49037387193811777,0.5096261280618822,0.10682218309859155,0.8931778169014084
35004,0.2584182391373875,0.2673276374103349,0.32407365102572305,0.15018047242655458,0.3383274527357944,0.4237716572752646,0.23790088998894096,0.48393633483162624,0.5160636651683738,0.07576553587511257,0.9242344641248874
35005,0.20244948639801333,0.299525905858449,0.3574895586409301,0.14053504910260753,0.20052694885159517,0.29726788475857724,0.5022051663898276,0.47966568613718075,0.5203343138628193,0.3167971328869188,0.6832028671130812
35006,0.2707174962543699,0.2915598468453471,0.31150324621275177,0.1262194106875312,0.23061101909320908,0.4427112720918804,0.32667770881491054,0.49677116966982604,0.503228830330174,0.7273772505160835,0.27262274948391646
35007,0.2759572119874353,0.28156040410900757,0.33135240682570677,0.11112997707785041,0.24468578854543765,0.4277360066833751,0.3275782047711872,0.4943338027224569,0.505666197277543,0.643748734903178,0.3562512650968221
35008,0.26573603259324763,0.31487856488646054,0.30691974860246973,0.11246565391782207,0.2537260045308215,0.4000068132654278,0.3462671822037507,0.49210120257659995,0.5078987974234,0.6315348814302248,0.36846511856977515
35009,0.2320139074618882,0.22875991798163503,0.3539716501738433,0.1852545243826335,0.3358756617916863,0.4669759396131467,0.19714839859516695,0.48581327498176513,0.5141867250182348,0.05554319614386355,0.9444568038561364
35010,0.20470899211904645,0.2109256449165402,0.34685985608693526,0.2375055068774781,0.2882086294700319,0.3380435390900442,0.3737478314399239,0.4782844960916273,0.5217155039083727,0.09147221043699619,0.9085277895630038
35011,0.24290651145871225,0.2630047289923609,0.3424881775190979,0.15160058202982904,0.3093579412529244,0.47067845074083703,0.21996360800623863,0.49180629041740154,0.5081937095825985,0.1196323584133363,0.8803676415866637
35012,0.2185011316958672,0.2667449073685975,0.3701483779025903,0.14460558303294493,0.2549642747556218,0.267851663525183,0.4771840617191952,0.49103595633158614,0.5089640436684139,0.1681290496760259,0.8318709503239741
35013,0.22379310344827585,0.21201149425287355,0.3521264367816092,0.2120689655172414,0.3057845441470516,0.5313431788683481,0.16287227698460027,0.4890604281113847,0.5109395718886153,0.058973105134474325,0.9410268948655257
35014,0.2338200568647294,0.23169967712399403,0.3703435978988964,0.16413666811238012,0.3550201477501679,0.4169185135437654,0.2280613387060667,0.4935546182047542,0.5064453817952458,0.047757624078134345,0.9522423759218657
35015,0.2585118376550169,0.2975197294250282,0.295772266065389,0.14819616685456596,0.19458483754512634,0.42942238267148014,0.3759927797833935,0.4951399404093196,0.5048600595906804,0.3300338119272799,0.6699661880727201
35016,0.231379273389776,0.2699067624048869,0.31502518486764547,0.18368877933769157,0.1917466195365539,0.28527745048532793,0.5229759299781181,0.4733084901001212,0.5266915098998788,0.5941498259414982,0.40585017405850177
35017,0.23279844999751603,0.2538625863182473,0.32723930647324756,0.18609965721098912,0.1452204506325324,0.23242757691443972,0.6223519724530279,0.47568993506493507,0.5243100649350649,0.46013023712986856,0.5398697628701314
35018,0.23185699039487725,0.24663820704375666,0.3720384204909285,0.14946638207043755,0.3124715728190667,0.41896358288607904,0.2685648442948543,0.4960677295973183,0.5039322704026816,0.07383425318326017,0.9261657468167398
35019,0.22171676144056324,0.25919306796642294,0.3286758732737612,0.19041429731925263,0.15103254676338976,0.25937352344423137,0.5895939297923789,0.45861505148261084,0.5413849485173892,0.28920221631605025,0.7107977836839497
35020,0.22059457130547178,0.22571090047393366,0.36385178802240414,0.18984274019819045,0.32986452615882483,0.48177289888638597,0.18836257495478917,0.4928912025897896,0.5071087974102104,0.04266393807278228,0.9573360619272178
35021,0.2134760398929701,0.2399902700072975,0.37431281926538557,0.17222087083434687,0.30655444326379955,0.43328113640176724,0.2601644203344332,0.4994836352081347,0.5005163647918652,0.04780811927720606,0.9521918807227939
35022,0.21225508029728185,0.2025362507146198,0.34634374512759214,0.2388649238605062,0.20745370237032343,0.32596987413956974,0.46657642349010686,0.47293372062318456,0.5270662793768154,0.27520435967302453,0.7247956403269755
35023,0.2011294117647059,0.26734117647058825,0.3492235294117647,0.18230588235294118,0.2184527894891656,0.289489165604471,0.49205804490636335,0.4817479674796748,0.5182520325203253,0.23795464796817978,0.7620453520318202
35024,0.2739887640449438,0.25865168539325845,0.3076966292134831,0.1596629213483146,0.21284715541017254,0.48829452889487523,0.2988583156949522,0.4891104225605101,0.5108895774394899,0.728990257670946,0.271009742329054
35025,0.21156119050177286,0.22934350488879338,0.3869667991834103,0.17212850542602343,0.3145614692653673,0.45296101949025486,0.23247751124437782,0.49670261117547454,0.5032973888245255,0.03259333546063728,0.9674066645393627
35026,0.19568831744624252,0.17839725116382177,0.3786300155176236,0.24728441587231212,0.33683148335015134,0.47356205852674066,0.18960645812310797,0.49171166940596384,0.5082883305940361,0.014352453884313443,0.9856475461156866
35027,0.26288196524865187,0.2570900738965448,0.3218494108248452,0.15817855002995806,0.2446684866340514,0.3612184771738249,0.3941130361921237,0.4848173562887784,0.5151826437112216,0.15694732476150974,0.8430526752384903
35028,0.21220978326807477,0.19323884630232174,0.3822864390889538,0.21226493134064964,0.35854669429774716,0.4778060030750719,0.16364730262718097,0.4975937066173068,0.5024062933826932,0.017616972911536275,0.9823830270884637
35029,0.18017707820954254,0.16517461878996556,0.39783571077225777,0.25681259222823416,0.3451295799821269,0.46583258862079235,0.18903783139708072,0.49585371039761855,0.5041462896023815,0.01781679123935338,0.9821832087606466
