district_code,age_1529,age_3044,age_4564,age_65,educ_college,educ_hsless,educ_university,sex_female,sex_male,minority,white
10001,0.23310708898944194,0.2699095022624435,0.3334841628959276,0.16349924585218703,0.282898773006135,0.6465490797546012,0.0705521472392638,0.505956422443059,0.49404357755694095,0.003748173559494314,0.9962518264405057
10002,0.2176884288747346,0.27355360934182593,0.3314092356687898,0.1773487261146497,0.24510792818236837,0.6867729137246992,0.06811915809293255,0.505273566249176,0.494726433750824,0.004898097061141763,0.9951019029388583
10003,0.2239735203719757,0.28213413192528963,0.3317046260540626,0.16218772164867207,0.25680312824195994,0.6594046764025218,0.08379219535551831,0.5088216355441082,0.4911783644558918,0.004225817101353582,0.9957741828986464
10004,0.29532231789620667,0.3306958343030021,0.31207819408889925,0.061903653711892014,0.35107879924953095,0.5689493433395872,0.0799718574108818,0.49427312775330395,0.505726872246696,0.005222402305060328,0.9947775976949397
10005,0.2305256491450285,0.2807156428119063,0.33826789107029764,0.15049081697276756,0.25895206954302574,0.6695908764654279,0.07145705399154638,0.5050459309095614,0.4949540690904386,0.005023796932839768,0.9949762030671603
10006,0.26849767372054634,0.29483716043824104,0.2991145129821402,0.1375506528590725,0.2950308195723309,0.4801765466859447,0.22479263374172437,0.5188304950253312,0.48116950497466887,0.02153769095917856,0.9784623090408214
10007,0.28025665609558226,0.2999483737738772,0.29338446788111217,0.12641050224942843,0.3013565891472868,0.5267590936195587,0.17188431723315445,0.5244436446523904,0.4755563553476096,0.006803555010726325,0.9931964449892736
11001,0.24686192468619245,0.2777878843005276,0.31671820993269056,0.1586319810805894,0.2718944668376695,0.6101135947233419,0.11799193843898864,0.4983759356023161,0.5016240643976839,0.004914004914004914,0.995085995085995
11002,0.262258543833581,0.24888558692421991,0.2923476968796434,0.19650817236255572,0.2749227202472952,0.5164219474497682,0.20865533230293662,0.5409334353481254,0.4590665646518745,0.019545017622556872,0.9804549823774431
11003,0.245014245014245,0.27546296296296297,0.30146011396011396,0.17806267806267806,0.24627137140778466,0.6658785012731903,0.0878501273190251,0.5122905027932961,0.4877094972067039,0.006633020908435473,0.9933669790915646
